what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1416069263177
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069263817
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1416069263832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069275626
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1416069292520
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1416069345325
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1416069357275
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069361752
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1416069361767
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069382016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069382141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069383108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069383123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069388412
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069392592
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416069393279
error,log,,,"SOPC design not set.",1416069393341
error,log,,,"CPU module not set.",1416069393341
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416069393341
error,log,,,"CPU architecture type not set. ",1416069393341
error,log,,,"CPU master group not set.",1416069393341
error,log,,,"SOPC design not set.",1416069393450
error,log,,,"CPU module not set.",1416069393450
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416069393450
error,log,,,"CPU architecture type not set. ",1416069393450
