what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1414683146820
error,log,,,"SOPC design not set.",1414683148380
error,log,,,"CPU module not set.",1414683148380
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148395
error,log,,,"CPU architecture type not set. ",1414683148395
error,log,,,"CPU master group not set.",1414683148411
error,log,,,"SOPC design not set.",1414683148411
error,log,,,"CPU module not set.",1414683148427
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148427
error,log,,,"CPU architecture type not set. ",1414683148427
error,log,,,"CPU master group not set.",1414683148442
error,log,,,"SOPC design not set.",1414683148458
error,log,,,"CPU module not set.",1414683148458
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148473
error,log,,,"CPU architecture type not set. ",1414683148473
error,log,,,"CPU master group not set.",1414683148473
error,log,,,"SOPC design not set.",1414683148489
error,log,,,"CPU module not set.",1414683148489
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148505
error,log,,,"SOPC design not set.",1414683148505
error,log,,,"CPU architecture type not set. ",1414683148505
error,log,,,"CPU module not set.",1414683148520
error,log,,,"CPU master group not set.",1414683148520
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148520
error,log,,,"CPU architecture type not set. ",1414683148536
