what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682595689
error,log,,,"CPU architecture type not set. ",1414682595689
error,log,,,"CPU master group not set.",1414682595689
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682595704
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682595704
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682595720
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682595720
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682595767
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682595767
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682596828
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682596828
error,log,,,"SOPC design not set.",1414682600728
error,log,,,"CPU module not set.",1414682600728
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682600743
error,log,,,"CPU architecture type not set. ",1414682600743
error,log,,,"CPU master group not set.",1414682600759
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682600759
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682600790
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682600821
error,log,,,"SOPC design not set.",1414682602880
error,log,,,"CPU module not set.",1414682602880
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682602880
error,log,,,"CPU architecture type not set. ",1414682602896
error,log,,,"CPU master group not set.",1414682602896
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682602896
