what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1414682603520
error,log,,,"CPU module not set.",1414682603536
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682603536
error,log,,,"CPU architecture type not set. ",1414682603551
error,log,,,"CPU master group not set.",1414682603551
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603567
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603582
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603629
error,log,,,"SOPC design not set.",1414682603894
error,log,,,"CPU module not set.",1414682603910
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682603910
error,log,,,"CPU architecture type not set. ",1414682603910
error,log,,,"CPU master group not set.",1414682603926
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682603926
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603926
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682603941
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603957
error,log,,,"Connected system ID hash not found on target at expected base address.",1414682603988
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682603988
error,log,,,"SOPC design not set.",1414682604316
error,log,,,"CPU module not set.",1414682604316
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682604331
error,log,,,"CPU architecture type not set. ",1414682604331
error,log,,,"CPU master group not set.",1414682604331
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682604347
