what,kind,bundleId,bundleVersion,description,time
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682604362
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682604409
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682609838
error,log,,,"Connected system timestamp not found on target at expected base address.",1414682613863
error,log,,,"SOPC design not set.",1414682615579
error,log,,,"CPU module not set.",1414682615579
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682615594
error,log,,,"CPU architecture type not set. ",1414682615594
error,log,,,"CPU master group not set.",1414682615594
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682618996
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682636488
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682637642
error,log,,,"SOPC design not set.",1414682637689
error,log,,,"CPU module not set.",1414682637689
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682637705
error,log,,,"CPU architecture type not set. ",1414682637705
error,log,,,"CPU master group not set.",1414682637705
error,log,,,"Target is broken and needs to be reset",1414682638734
error,log,,,"SOPC design not set.",1414682638797
error,log,,,"CPU module not set.",1414682638797
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682638812
error,log,,,"CPU architecture type not set. ",1414682638812
error,log,,,"CPU master group not set.",1414682638812
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414682639982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414682642895
