what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678474946
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414678475835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678507659
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678517861
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678522931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678531807
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678533991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678536253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678539045
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678540543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678547609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678551962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678561836
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678562492
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678564114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678564863
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678565986
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678730455
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678735665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678809407
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678854007
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678856066
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678864459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678865442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414678876705
