what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679462840
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679463761
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679492808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679493666
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679535412
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414679537502
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679537736
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679537783
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679562088
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1414679562119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679577875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679586985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679587063
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679605690
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1414679605705
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679637139
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1414679638356
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679643644
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679647123
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679650118
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679651928
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679653145
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414679657279
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679660087
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679666998
