what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414680250584
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680296001
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1414680296017
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414680322599
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680345234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680349774
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1414680355748
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1414680355795
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680356388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680357199
error,log,,,"SOPC design not set.",1414680357246
error,log,,,"CPU module not set.",1414680357246
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414680357261
error,log,,,"CPU architecture type not set. ",1414680357261
error,log,,,"CPU master group not set.",1414680357261
error,log,,,"SOPC design not set.",1414680357386
error,log,,,"CPU module not set.",1414680357386
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414680357402
error,log,,,"CPU architecture type not set. ",1414680357402
error,log,,,"CPU master group not set.",1414680357402
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414680358556
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414680361038
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414680367982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414680375002
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414680376328
