what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414682417702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682417874
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682418997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682419013
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682449619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682467547
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682468858
error,log,,,"SOPC design not set.",1414682468889
error,log,,,"CPU module not set.",1414682468889
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682468905
error,log,,,"CPU architecture type not set. ",1414682468905
error,log,,,"CPU master group not set.",1414682468905
error,log,,,"SOPC design not set.",1414682469014
error,log,,,"CPU module not set.",1414682469014
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682469029
error,log,,,"CPU architecture type not set. ",1414682469029
error,log,,,"CPU master group not set.",1414682469029
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414682469123
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414682472588
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414682479128
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414682486615
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414682486818
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414682487583
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414682488643
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414682489252
