what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682866351
error,log,,,"CPU architecture type not set. ",1414682866367
error,log,,,"CPU master group not set.",1414682866367
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414682867521
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414682870442
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x0] return code: 4, 'other error'",1414682871346
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x0, /cygdrive/n/ECE224/lab2/software/lab2/lab2.elf] return code: 4, 'other error'",1414682876091
error,log,,,"Downloading ELF Process failed",1414682876091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682876106
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414682880209
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1414682881535
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414682883080
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1414682884047
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414682884468
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414682895019
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1414682897593
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414682903115
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414682909917
error,log,,,"SOPC design not set.",1414682919464
error,log,,,"CPU module not set.",1414682919464
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414682919464
error,log,,,"CPU architecture type not set. ",1414682919480
error,log,,,"CPU master group not set.",1414682919480
error,log,,,"SOPC design not set.",1414682919495
error,log,,,"CPU module not set.",1414682919495
