what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1414683206468
error,log,,,"Connected system ID hash not found on target at expected base address.",1414683206483
error,log,,,"Connected system timestamp not found on target at expected base address.",1414683206483
error,log,,,"SOPC design not set.",1414683206483
error,log,,,"CPU module not set.",1414683206499
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683206499
error,log,,,"CPU architecture type not set. ",1414683206514
error,log,,,"CPU master group not set.",1414683206514
error,log,,,"Connected system ID hash not found on target at expected base address.",1414683206514
error,log,,,"Connected system timestamp not found on target at expected base address.",1414683206530
error,log,,,"SOPC design not set.",1414683206530
error,log,,,"CPU module not set.",1414683206546
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683206546
error,log,,,"CPU architecture type not set. ",1414683206546
error,log,,,"CPU master group not set.",1414683206561
error,log,,,"SOPC design not set.",1414683206561
error,log,,,"CPU module not set.",1414683206577
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683206577
error,log,,,"SOPC design not set.",1414683206592
error,log,,,"CPU module not set.",1414683206592
error,log,,,"CPU architecture type not set. ",1414683206592
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683206608
error,log,,,"CPU master group not set.",1414683206608
error,log,,,"CPU architecture type not set. ",1414683206608
error,log,,,"CPU master group not set.",1414683206624
