what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414678953519
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1414678967201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414678967949
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414678968433
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414678985702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414678987403
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679013455
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679013970
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679021005
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679021489
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679022331
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679024172
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679027089
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679029117
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679031785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679033751
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1414679040037
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1414679041207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1414679042175
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1414679042346
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679045794
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679047632
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679050472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679056384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679060752
