what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1414677492460
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1414677492570
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677493381
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677494660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677497608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677502117
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677503068
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677506844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677511368
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677516469
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677529339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677544938
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677557122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677566763
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677587589
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1414677587589
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677597073
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1414677601707
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414677601800
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677664637
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1414677664652
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1414677676633
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1414677676836
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1414677676852
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414677677366
