what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679061938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679063170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679064200
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679074527
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679075588
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414679082421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679084839
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1414679093403
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679096320
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679099752
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679106382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679108270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1414679117115
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679120079
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679122544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679149220
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679172276
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679178750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679184569
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679192400
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679197891
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679200340
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679208109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679209763
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679214505
