what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1416072555151
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416072555151
error,log,,,"CPU architecture type not set. ",1416072555152
error,log,,,"CPU master group not set.",1416072555152
error,log,,,"Connected system ID hash not found on target at expected base address.",1416072555152
error,log,,,"Connected system timestamp not found on target at expected base address.",1416072555153
error,log,,,"SOPC design not set.",1416072555154
error,log,,,"CPU module not set.",1416072555154
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416072555154
error,log,,,"CPU architecture type not set. ",1416072555155
error,log,,,"CPU master group not set.",1416072555155
error,log,,,"Connected system ID hash not found on target at expected base address.",1416072555155
error,log,,,"Connected system ID hash not found on target at expected base address.",1416072555161
error,log,,,"SOPC design not set.",1416072555210
error,log,,,"CPU module not set.",1416072555210
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416072555211
error,log,,,"CPU architecture type not set. ",1416072555211
error,log,,,"CPU master group not set.",1416072555211
error,log,,,"SOPC design not set.",1416072555346
error,log,,,"CPU module not set.",1416072555346
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1416072555346
error,log,,,"CPU architecture type not set. ",1416072555346
error,log,,,"CPU master group not set.",1416072555347
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1416072555369
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1416072555372
