what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1414763838055
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1414763838102
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414763866263
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414763874125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414763877775
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414763883703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414763884764
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414763884936
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1414763885310
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1414763885310
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1414763885357
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1414763885357
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1414763885482
error,log,,,"An exception occurred while dispatching debug events.",1414763885482
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1414763886371
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1414763886371
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1414763886371
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1414763886371
stopped,bundle,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui",1414763886371
stopped,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1414763886371
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1414763886371
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1414763886371
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb",1414763886371
stopped,bundle,org.eclipse.cdt.dsf,2.0.0.200909110608,"org.eclipse.cdt.dsf",1414763886371
stopped,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1414763886371
