what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414785976762
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414785978389
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414785979292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414785979305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786010690
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786028857
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786030105
error,log,,,"SOPC design not set.",1414786030151
error,log,,,"CPU module not set.",1414786030156
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414786030161
error,log,,,"CPU architecture type not set. ",1414786030166
error,log,,,"CPU master group not set.",1414786030172
error,log,,,"SOPC design not set.",1414786030256
error,log,,,"CPU module not set.",1414786030261
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414786030267
error,log,,,"CPU architecture type not set. ",1414786030272
error,log,,,"CPU master group not set.",1414786030278
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414786030370
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414786034086
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414786040604
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414786065702
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414786119989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786120904
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786121930
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414786122054
