what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681454830
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681465672
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681473212
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681478610
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414681516650
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414681520207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414681523202
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414681538116
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414681539800
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414681542640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414681543810
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414681545619
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414681547632
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414681553045
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414681557491
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414681622502
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414681623735
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681651108
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681654400
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1414681672715
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414681676662
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681768941
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681770111
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681770548
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414681803501
