what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1414683148536
error,log,,,"CPU master group not set.",1414683148551
error,log,,,"CPU module not set.",1414683148551
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683148567
error,log,,,"CPU architecture type not set. ",1414683148567
error,log,,,"CPU master group not set.",1414683148583
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414683148692
error,log,,,"Target is broken and needs to be reset",1414683149550
error,log,,,"SOPC design not set.",1414683149612
error,log,,,"CPU module not set.",1414683149612
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683149628
error,log,,,"CPU architecture type not set. ",1414683149628
error,log,,,"CPU master group not set.",1414683149628
error,log,,,"SOPC design not set.",1414683151952
error,log,,,"CPU module not set.",1414683151968
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683151968
error,log,,,"CPU architecture type not set. ",1414683151983
error,log,,,"CPU master group not set.",1414683151983
error,log,,,"Connected system ID hash not found on target at expected base address.",1414683151983
error,log,,,"Connected system ID hash not found on target at expected base address.",1414683152015
error,log,,,"Connected system ID hash not found on target at expected base address.",1414683152046
error,log,,,"SOPC design not set.",1414683152217
error,log,,,"CPU module not set.",1414683152233
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1414683152233
error,log,,,"CPU architecture type not set. ",1414683152233
